# SPDX-FileCopyrightText: Copyright (c) 2026 NVIDIA CORPORATION & AFFILIATES. All rights reserved.
# SPDX-License-Identifier: Apache-2.0
#
# Current-tree extraction dispositions at a5486894c45140259d822625e74d1ccdfce807ee.
# rows=258 nonblank_lines=112458 dispositions=move:160,split:78,keep:19,delete:1
# Every path resolves at the audit revision; no nonexistent or upstream-removed path appears in this file.
runtime	surface	disposition	nonblank_lines	path	current_owner	target_owner	target	phase	validation	notes
openclaw	test	split	172	src/lib/actions/sandbox/auto-pair-approval-timeout.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/actions/sandbox/auto-pair-approval-timeout.test.ts + packages/nemoclaw-openclaw/src/lib/actions/sandbox/auto-pair-approval-timeout.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains workflow, authorization, lifecycle, product state, rollback, and credentials; the package owns bounded OpenClaw-native configuration, inspection, or reconciliation.
openclaw	test	split	1443	src/lib/actions/sandbox/auto-pair-approval.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/actions/sandbox/auto-pair-approval.test.ts + packages/nemoclaw-openclaw/src/lib/actions/sandbox/auto-pair-approval.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains workflow, authorization, lifecycle, product state, rollback, and credentials; the package owns bounded OpenClaw-native configuration, inspection, or reconciliation.
openclaw	test	split	155	src/lib/actions/sandbox/auto-pair-warmup.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/actions/sandbox/auto-pair-warmup.test.ts + packages/nemoclaw-openclaw/src/lib/actions/sandbox/auto-pair-warmup.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains workflow, authorization, lifecycle, product state, rollback, and credentials; the package owns bounded OpenClaw-native configuration, inspection, or reconciliation.
openclaw	test	split	431	src/lib/actions/sandbox/launch-readiness/portable-openclaw-pairing-settlement.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/actions/sandbox/launch-readiness/portable-openclaw-pairing-settlement.test.ts + packages/nemoclaw-openclaw/src/lib/actions/sandbox/launch-readiness/portable-openclaw-pairing-settlement.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains workflow, authorization, lifecycle, product state, rollback, and credentials; the package owns bounded OpenClaw-native configuration, inspection, or reconciliation.
openclaw	test	split	522	src/lib/actions/sandbox/mcp-bridge-adapter-openclaw.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/actions/sandbox/mcp-bridge-adapter-openclaw.test.ts + packages/nemoclaw-openclaw/src/lib/actions/sandbox/mcp-bridge-adapter-openclaw.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains workflow, authorization, lifecycle, product state, rollback, and credentials; the package owns bounded OpenClaw-native configuration, inspection, or reconciliation.
openclaw	test	keep	61	src/lib/messaging/applier/openclaw-plugin-allow.test.ts	nemoclaw-core-messaging	nemoclaw-core-messaging	core:src/lib/messaging/applier/openclaw-plugin-allow.test.ts	7	core messaging applier tests	Core retains plugin admission and channel application tests.
openclaw	test	keep	76	src/lib/messaging/channels/openclaw-bridge-health.test.ts	nemoclaw-core-messaging	nemoclaw-core-messaging	core:src/lib/messaging/channels/openclaw-bridge-health.test.ts	7	core messaging hook tests	Core retains runtime status and health probe execution and interpretation tests.
openclaw	test	keep	269	src/lib/messaging/channels/wechat/hooks/implementations.test.ts	nemoclaw-core-messaging	nemoclaw-core-messaging	core:src/lib/messaging/channels/wechat/hooks/implementations.test.ts	7	core messaging hook and enrollment tests	Core retains enrollment, status, and health hook behavior tests.
openclaw	test	split	89	src/lib/onboard/custom-openclaw-runtime-diagnosis.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/onboard/custom-openclaw-runtime-diagnosis.test.ts + packages/nemoclaw-openclaw/src/lib/onboard/custom-openclaw-runtime-diagnosis.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains workflow, authorization, lifecycle, product state, rollback, and credentials; the package owns bounded OpenClaw-native configuration, inspection, or reconciliation.
openclaw	test	split	76	src/lib/onboard/openclaw-otel-policy-presets.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/onboard/openclaw-otel-policy-presets.test.ts + packages/nemoclaw-openclaw/src/lib/onboard/openclaw-otel-policy-presets.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains workflow, authorization, lifecycle, product state, rollback, and credentials; the package owns bounded OpenClaw-native configuration, inspection, or reconciliation.
openclaw	test	split	50	src/lib/onboard/openclaw-runtime-env.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/onboard/openclaw-runtime-env.test.ts + packages/nemoclaw-openclaw/src/lib/onboard/openclaw-runtime-env.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains workflow, authorization, lifecycle, product state, rollback, and credentials; the package owns bounded OpenClaw-native configuration, inspection, or reconciliation.
openclaw	test	split	46	src/lib/onboard/openclaw-setup.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/onboard/openclaw-setup.test.ts + packages/nemoclaw-openclaw/src/lib/onboard/openclaw-setup.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains workflow, authorization, lifecycle, product state, rollback, and credentials; the package owns bounded OpenClaw-native configuration, inspection, or reconciliation.
openclaw	test	split	357	src/lib/openclaw/agent-json-provenance.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/openclaw/agent-json-provenance.test.ts + packages/nemoclaw-openclaw/src/lib/openclaw/agent-json-provenance.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains workflow, authorization, lifecycle, product state, rollback, and credentials; the package owns bounded OpenClaw-native configuration, inspection, or reconciliation.
openclaw	test	split	409	src/lib/shields/openclaw-config-lock.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/shields/openclaw-config-lock.test.ts + packages/nemoclaw-openclaw/src/lib/shields/openclaw-config-lock.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains state transactions, protection transitions, rollback, and durable linkage; the package owns OpenClaw-native schema parsing and reconciliation.
openclaw	test	split	1211	src/lib/shields/openclaw-transition.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/shields/openclaw-transition.test.ts + packages/nemoclaw-openclaw/src/lib/shields/openclaw-transition.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains state transactions, protection transitions, rollback, and durable linkage; the package owns OpenClaw-native schema parsing and reconciliation.
openclaw	test	split	39	src/lib/state/openclaw-config-merge-tool-search.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/state/openclaw-config-merge-tool-search.test.ts + packages/nemoclaw-openclaw/src/lib/state/openclaw-config-merge-tool-search.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains state transactions, protection transitions, rollback, and durable linkage; the package owns OpenClaw-native schema parsing and reconciliation.
openclaw	test	split	691	src/lib/state/openclaw-config-merge.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/state/openclaw-config-merge.test.ts + packages/nemoclaw-openclaw/src/lib/state/openclaw-config-merge.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains state transactions, protection transitions, rollback, and durable linkage; the package owns OpenClaw-native schema parsing and reconciliation.
openclaw	test	split	104	src/lib/state/openclaw-config-restore-input.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/state/openclaw-config-restore-input.test.ts + packages/nemoclaw-openclaw/src/lib/state/openclaw-config-restore-input.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains state transactions, protection transitions, rollback, and durable linkage; the package owns OpenClaw-native schema parsing and reconciliation.
openclaw	test	split	308	src/lib/state/openclaw-managed-extensions.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/state/openclaw-managed-extensions.test.ts + packages/nemoclaw-openclaw/src/lib/state/openclaw-managed-extensions.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains state transactions, protection transitions, rollback, and durable linkage; the package owns OpenClaw-native schema parsing and reconciliation.
openclaw	test	split	456	src/lib/state/openclaw-plugin-restore.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/state/openclaw-plugin-restore.test.ts + packages/nemoclaw-openclaw/src/lib/state/openclaw-plugin-restore.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains state transactions, protection transitions, rollback, and durable linkage; the package owns OpenClaw-native schema parsing and reconciliation.
openclaw	test	split	379	src/lib/voice-gateway/openclaw-client.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/voice-gateway/openclaw-client.test.ts + packages/nemoclaw-openclaw/src/lib/voice-gateway/openclaw-client.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains credential and host-route authority; the package owns the bounded OpenClaw-native voice API translation.
