# SPDX-FileCopyrightText: Copyright (c) 2026 NVIDIA CORPORATION & AFFILIATES. All rights reserved.
# SPDX-License-Identifier: Apache-2.0
#
# Current-tree extraction dispositions at a5486894c45140259d822625e74d1ccdfce807ee.
# rows=334 nonblank_lines=102508 dispositions=move:131,split:136,keep:67,delete:0
# workstreams=standard:281,portable:39,broker:14
# Portable Hermes and the tool broker are recorded for completeness but remain outside the managed Hermes package commitment.
# Every path resolves at the audit revision; no nonexistent or upstream-removed path appears in this file.
runtime	workstream	surface	disposition	nonblank_lines	path	current_owner	target_owner	target	phase	validation	notes
hermes	standard	test	split	535	src/lib/actions/sandbox/rebuild-hermes-post-restore.test.ts	mixed-nemoclaw-core-and-managed-hermes	nemoclaw-core-and-nemoclaw-hermes-package	core:src/lib/actions/sandbox/rebuild-hermes-post-restore.test.ts + packages/nemoclaw-hermes/src/lib/actions/sandbox/rebuild-hermes-post-restore.test.ts	5	core deterministic tests plus nemoclaw-hermes package tests and hermes-e2e	Core retains workflow, provider and credential authority, policy, state transactions, lifecycle, rollback, and host resources; the package owns bounded Hermes-native rendering, inspection, and reconciliation.
hermes	standard	test	split	136	src/lib/actions/sandbox/runtime/hermes-cron-restore-recovery.test.ts	mixed-nemoclaw-core-and-managed-hermes	nemoclaw-core-and-nemoclaw-hermes-package	core:src/lib/actions/sandbox/runtime/hermes-cron-restore-recovery.test.ts + packages/nemoclaw-hermes/src/lib/actions/sandbox/runtime/hermes-cron-restore-recovery.test.ts	5	core deterministic tests plus nemoclaw-hermes package tests and hermes-e2e	Core retains workflow, provider and credential authority, policy, state transactions, lifecycle, rollback, and host resources; the package owns bounded Hermes-native rendering, inspection, and reconciliation.
hermes	standard	test	split	50	src/lib/actions/sandbox/snapshot-hermes-gateway-hint.test.ts	mixed-nemoclaw-core-and-managed-hermes	nemoclaw-core-and-nemoclaw-hermes-package	core:src/lib/actions/sandbox/snapshot-hermes-gateway-hint.test.ts + packages/nemoclaw-hermes/src/lib/actions/sandbox/snapshot-hermes-gateway-hint.test.ts	5	core deterministic tests plus nemoclaw-hermes package tests and hermes-e2e	Core retains workflow, provider and credential authority, policy, state transactions, lifecycle, rollback, and host resources; the package owns bounded Hermes-native rendering, inspection, and reconciliation.
hermes	standard	test	split	261	src/lib/agent/base-image-hermes-resolution.test.ts	mixed-nemoclaw-core-and-managed-hermes	nemoclaw-core-and-nemoclaw-hermes-package	core:src/lib/agent/base-image-hermes-resolution.test.ts + packages/nemoclaw-hermes/src/lib/agent/base-image-hermes-resolution.test.ts	5	core deterministic tests plus nemoclaw-hermes package tests and hermes-e2e	Core retains workflow, provider and credential authority, policy, state transactions, lifecycle, rollback, and host resources; the package owns bounded Hermes-native rendering, inspection, and reconciliation.
hermes	standard	test	split	165	src/lib/agent/base-image-hermes.test.ts	mixed-nemoclaw-core-and-managed-hermes	nemoclaw-core-and-nemoclaw-hermes-package	core:src/lib/agent/base-image-hermes.test.ts + packages/nemoclaw-hermes/src/lib/agent/base-image-hermes.test.ts	5	core deterministic tests plus nemoclaw-hermes package tests and hermes-e2e	Core retains workflow, provider and credential authority, policy, state transactions, lifecycle, rollback, and host resources; the package owns bounded Hermes-native rendering, inspection, and reconciliation.
hermes	standard	test	split	80	src/lib/agent/hermes-recovery-boundary-fixtures.ts	mixed-nemoclaw-core-and-managed-hermes	nemoclaw-core-and-nemoclaw-hermes-package	core:src/lib/agent/hermes-recovery-boundary-fixtures.ts + packages/nemoclaw-hermes/src/lib/agent/hermes-recovery-boundary-fixtures.ts	5	core deterministic tests plus nemoclaw-hermes package tests and hermes-e2e	Core retains workflow, provider and credential authority, policy, state transactions, lifecycle, rollback, and host resources; the package owns bounded Hermes-native rendering, inspection, and reconciliation.
hermes	standard	test	split	50	src/lib/hermes-dashboard.test.ts	mixed-nemoclaw-core-and-managed-hermes	nemoclaw-core-and-nemoclaw-hermes-package	core:src/lib/hermes-dashboard.test.ts + packages/nemoclaw-hermes/src/lib/hermes-dashboard.test.ts	5	core deterministic tests plus nemoclaw-hermes package tests and hermes-e2e	Core retains workflow, provider and credential authority, policy, state transactions, lifecycle, rollback, and host resources; the package owns bounded Hermes-native rendering, inspection, and reconciliation.
hermes	standard	test	split	230	src/lib/hermes-provider-auth.test.ts	mixed-nemoclaw-core-and-managed-hermes	nemoclaw-core-and-nemoclaw-hermes-package	core:src/lib/hermes-provider-auth.test.ts + packages/nemoclaw-hermes/src/lib/hermes-provider-auth.test.ts	5	core deterministic tests plus nemoclaw-hermes package tests and hermes-e2e	Core retains workflow, provider and credential authority, policy, state transactions, lifecycle, rollback, and host resources; the package owns bounded Hermes-native rendering, inspection, and reconciliation.
hermes	standard	test	split	208	src/lib/messaging/channels/googlechat/runtime/hermes-adapter.test.ts	mixed-nemoclaw-core-and-managed-hermes	nemoclaw-core-and-nemoclaw-hermes-package	core:src/lib/messaging/channels/googlechat/runtime/hermes-adapter.test.ts + packages/nemoclaw-hermes/src/lib/messaging/channels/googlechat/runtime/hermes-adapter.test.ts	5	core deterministic tests plus nemoclaw-hermes package tests and hermes-e2e	Core retains workflow, provider and credential authority, policy, state transactions, lifecycle, rollback, and host resources; the package owns bounded Hermes-native rendering, inspection, and reconciliation.
hermes	standard	test	split	104	src/lib/messaging/compiler/workflow-planner-hermes-slack.test.ts	mixed-nemoclaw-core-and-managed-hermes	nemoclaw-core-and-nemoclaw-hermes-package	core:src/lib/messaging/compiler/workflow-planner-hermes-slack.test.ts + packages/nemoclaw-hermes/src/lib/messaging/compiler/workflow-planner-hermes-slack.test.ts	5	core deterministic tests plus nemoclaw-hermes package tests and hermes-e2e	Core retains workflow, provider and credential authority, policy, state transactions, lifecycle, rollback, and host resources; the package owns bounded Hermes-native rendering, inspection, and reconciliation.
hermes	standard	test	split	48	src/lib/onboard/__test-helpers__/hermes-state-volume.ts	mixed-nemoclaw-core-and-managed-hermes	nemoclaw-core-and-nemoclaw-hermes-package	core:src/lib/onboard/__test-helpers__/hermes-state-volume.ts + packages/nemoclaw-hermes/src/lib/onboard/__test-helpers__/hermes-state-volume.ts	5	core deterministic tests plus nemoclaw-hermes package tests and hermes-e2e	Core retains workflow, provider and credential authority, policy, state transactions, lifecycle, rollback, and host resources; the package owns bounded Hermes-native rendering, inspection, and reconciliation.
hermes	standard	test	split	75	src/lib/onboard/dockerfile-patch-hermes-context.test.ts	mixed-nemoclaw-core-and-managed-hermes	nemoclaw-core-and-nemoclaw-hermes-package	core:src/lib/onboard/dockerfile-patch-hermes-context.test.ts + packages/nemoclaw-hermes/src/lib/onboard/dockerfile-patch-hermes-context.test.ts	5	core deterministic tests plus nemoclaw-hermes package tests and hermes-e2e	Core retains workflow, provider and credential authority, policy, state transactions, lifecycle, rollback, and host resources; the package owns bounded Hermes-native rendering, inspection, and reconciliation.
hermes	standard	test	split	396	src/lib/onboard/hermes-api-port.test.ts	mixed-nemoclaw-core-and-managed-hermes	nemoclaw-core-and-nemoclaw-hermes-package	core:src/lib/onboard/hermes-api-port.test.ts + packages/nemoclaw-hermes/src/lib/onboard/hermes-api-port.test.ts	5	core deterministic tests plus nemoclaw-hermes package tests and hermes-e2e	Core retains workflow, provider and credential authority, policy, state transactions, lifecycle, rollback, and host resources; the package owns bounded Hermes-native rendering, inspection, and reconciliation.
hermes	standard	test	split	148	src/lib/onboard/hermes-auth.test.ts	mixed-nemoclaw-core-and-managed-hermes	nemoclaw-core-and-nemoclaw-hermes-package	core:src/lib/onboard/hermes-auth.test.ts + packages/nemoclaw-hermes/src/lib/onboard/hermes-auth.test.ts	5	core deterministic tests plus nemoclaw-hermes package tests and hermes-e2e	Core retains workflow, provider and credential authority, policy, state transactions, lifecycle, rollback, and host resources; the package owns bounded Hermes-native rendering, inspection, and reconciliation.
hermes	standard	test	split	193	src/lib/onboard/hermes-dashboard.test.ts	mixed-nemoclaw-core-and-managed-hermes	nemoclaw-core-and-nemoclaw-hermes-package	core:src/lib/onboard/hermes-dashboard.test.ts + packages/nemoclaw-hermes/src/lib/onboard/hermes-dashboard.test.ts	5	core deterministic tests plus nemoclaw-hermes package tests and hermes-e2e	Core retains workflow, provider and credential authority, policy, state transactions, lifecycle, rollback, and host resources; the package owns bounded Hermes-native rendering, inspection, and reconciliation.
hermes	standard	test	split	29	src/lib/onboard/hermes-provider-label.test.ts	mixed-nemoclaw-core-and-managed-hermes	nemoclaw-core-and-nemoclaw-hermes-package	core:src/lib/onboard/hermes-provider-label.test.ts + packages/nemoclaw-hermes/src/lib/onboard/hermes-provider-label.test.ts	5	core deterministic tests plus nemoclaw-hermes package tests and hermes-e2e	Core retains workflow, provider and credential authority, policy, state transactions, lifecycle, rollback, and host resources; the package owns bounded Hermes-native rendering, inspection, and reconciliation.
hermes	standard	test	split	326	src/lib/onboard/inference-providers/hermes.test.ts	mixed-nemoclaw-core-and-managed-hermes	nemoclaw-core-and-nemoclaw-hermes-package	core:src/lib/onboard/inference-providers/hermes.test.ts + packages/nemoclaw-hermes/src/lib/onboard/inference-providers/hermes.test.ts	5	core deterministic tests plus nemoclaw-hermes package tests and hermes-e2e	Core retains workflow, provider and credential authority, policy, state transactions, lifecycle, rollback, and host resources; the package owns bounded Hermes-native rendering, inspection, and reconciliation.
hermes	standard	test	split	123	src/lib/onboard/managed-workload/hermes-state-volume.test.ts	mixed-nemoclaw-core-and-managed-hermes	nemoclaw-core-and-nemoclaw-hermes-package	core:src/lib/onboard/managed-workload/hermes-state-volume.test.ts + packages/nemoclaw-hermes/src/lib/onboard/managed-workload/hermes-state-volume.test.ts	5	core deterministic tests plus nemoclaw-hermes package tests and hermes-e2e	Core retains workflow, provider and credential authority, policy, state transactions, lifecycle, rollback, and host resources; the package owns bounded Hermes-native rendering, inspection, and reconciliation.
hermes	standard	test	split	250	src/lib/sandbox/hermes-dashboard-reseed.test.ts	mixed-nemoclaw-core-and-managed-hermes	nemoclaw-core-and-nemoclaw-hermes-package	core:src/lib/sandbox/hermes-dashboard-reseed.test.ts + packages/nemoclaw-hermes/src/lib/sandbox/hermes-dashboard-reseed.test.ts	5	core deterministic tests plus nemoclaw-hermes package tests and hermes-e2e	Core retains workflow, provider and credential authority, policy, state transactions, lifecycle, rollback, and host resources; the package owns bounded Hermes-native rendering, inspection, and reconciliation.
hermes	standard	test	split	87	src/lib/sandbox/hermes-upstream-header.parity.test.ts	mixed-nemoclaw-core-and-managed-hermes	nemoclaw-core-and-nemoclaw-hermes-package	core:src/lib/sandbox/hermes-upstream-header.parity.test.ts + packages/nemoclaw-hermes/src/lib/sandbox/hermes-upstream-header.parity.test.ts	5	core deterministic tests plus nemoclaw-hermes package tests and hermes-e2e	Core retains workflow, provider and credential authority, policy, state transactions, lifecycle, rollback, and host resources; the package owns bounded Hermes-native rendering, inspection, and reconciliation.
hermes	standard	test	split	704	src/lib/shields/hermes-runtime-state-mutation.test.ts	mixed-nemoclaw-core-and-managed-hermes	nemoclaw-core-and-nemoclaw-hermes-package	core:src/lib/shields/hermes-runtime-state-mutation.test.ts + packages/nemoclaw-hermes/src/lib/shields/hermes-runtime-state-mutation.test.ts	5	core deterministic tests plus nemoclaw-hermes package tests and hermes-e2e	Core retains workflow, provider and credential authority, policy, state transactions, lifecycle, rollback, and host resources; the package owns bounded Hermes-native rendering, inspection, and reconciliation.
hermes	standard	test	split	1342	src/lib/shields/legacy-hermes-compat.test.ts	mixed-nemoclaw-core-and-managed-hermes	nemoclaw-core-and-nemoclaw-hermes-package	core:src/lib/shields/legacy-hermes-compat.test.ts + packages/nemoclaw-hermes/src/lib/shields/legacy-hermes-compat.test.ts	5	core deterministic tests plus nemoclaw-hermes package tests and hermes-e2e	Core retains workflow, provider and credential authority, policy, state transactions, lifecycle, rollback, and host resources; the package owns bounded Hermes-native rendering, inspection, and reconciliation.
hermes	standard	test	split	161	src/lib/shields/legacy-hermes-transition.test.ts	mixed-nemoclaw-core-and-managed-hermes	nemoclaw-core-and-nemoclaw-hermes-package	core:src/lib/shields/legacy-hermes-transition.test.ts + packages/nemoclaw-hermes/src/lib/shields/legacy-hermes-transition.test.ts	5	core deterministic tests plus nemoclaw-hermes package tests and hermes-e2e	Core retains workflow, provider and credential authority, policy, state transactions, lifecycle, rollback, and host resources; the package owns bounded Hermes-native rendering, inspection, and reconciliation.
hermes	standard	test	split	43	test/e2e/fixtures/hermes-discord-policy-binding.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/fixtures/hermes-discord-policy-binding.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	27	test/e2e/fixtures/hermes-rebuild-swap.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/fixtures/hermes-rebuild-swap.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	260	test/e2e/fixtures/hermes-routing-topology.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/fixtures/hermes-routing-topology.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	64	test/e2e/fixtures/hermes-session.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/fixtures/hermes-session.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	242	test/e2e/live/hermes-cli-adapter-live.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/hermes-cli-adapter-live.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	5	test/e2e/live/hermes-discord-proxy.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/hermes-discord-proxy.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	768	test/e2e/live/hermes-discord.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/hermes-discord.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	11	test/e2e/live/hermes-e2e-phases.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/hermes-e2e-phases.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	1357	test/e2e/live/hermes-e2e.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/hermes-e2e.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	179	test/e2e/live/hermes-gpu-startup-fallback.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/hermes-gpu-startup-fallback.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	154	test/e2e/live/hermes-gpu-startup-integrity.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/hermes-gpu-startup-integrity.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	261	test/e2e/live/hermes-gpu-startup-proof.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/hermes-gpu-startup-proof.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	532	test/e2e/live/hermes-gpu-startup.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/hermes-gpu-startup.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	772	test/e2e/live/hermes-inference-switch-helpers.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/hermes-inference-switch-helpers.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	450	test/e2e/live/hermes-inference-switch.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/hermes-inference-switch.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	493	test/e2e/live/hermes-root-entrypoint-smoke.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/hermes-root-entrypoint-smoke.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	803	test/e2e/live/hermes-sandbox-secret-boundary.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/hermes-sandbox-secret-boundary.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	443	test/e2e/live/hermes-shields-config.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/hermes-shields-config.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	123	test/e2e/live/hermes-skill-lifecycle.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/hermes-skill-lifecycle.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	741	test/e2e/live/hermes-slack-e2e-helpers.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/hermes-slack-e2e-helpers.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	24	test/e2e/live/hermes-slack-e2e.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/hermes-slack-e2e.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	119	test/e2e/live/mcp-bridge-hermes-http.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/mcp-bridge-hermes-http.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	467	test/e2e/live/mcp-bridge-hermes-lifecycle.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/mcp-bridge-hermes-lifecycle.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	405	test/e2e/live/rebuild-hermes-base-identity.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/rebuild-hermes-base-identity.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	503	test/e2e/live/rebuild-hermes-bootstrap.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/rebuild-hermes-bootstrap.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	37	test/e2e/live/rebuild-hermes-cron-execution.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/rebuild-hermes-cron-execution.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	19	test/e2e/live/rebuild-hermes-cron-receipt.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/rebuild-hermes-cron-receipt.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	631	test/e2e/live/rebuild-hermes-cron-restore.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/rebuild-hermes-cron-restore.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	10	test/e2e/live/rebuild-hermes-cron-schedule.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/rebuild-hermes-cron-schedule.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	7	test/e2e/live/rebuild-hermes-cron-state.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/rebuild-hermes-cron-state.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	35	test/e2e/live/rebuild-hermes-dockerfile.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/rebuild-hermes-dockerfile.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	71	test/e2e/live/rebuild-hermes-env.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/rebuild-hermes-env.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	56	test/e2e/live/rebuild-hermes-host-tools.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/rebuild-hermes-host-tools.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	83	test/e2e/live/rebuild-hermes-image-state.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/rebuild-hermes-image-state.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	65	test/e2e/live/rebuild-hermes-old-base-fixture.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/rebuild-hermes-old-base-fixture.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	57	test/e2e/live/rebuild-hermes-old-sandbox.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/rebuild-hermes-old-sandbox.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	12	test/e2e/live/rebuild-hermes-phases.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/rebuild-hermes-phases.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
